,tag,is_np_part,is_after_StopWord,is_after_verb,is_before_StopWord,is_before_verb,np_index,tag_before,tag_after,is_after_StartStops,is_before_key_stop,token_tf,normalized_tfnum_set
1527,13,1,0,0,1,0,2,3,17,0,0,1,0.0625
1528,17,0,1,1,0,0,-1,13,16,0,0,1,0.0625
1529,16,1,1,0,0,0,3,17,13,1,0,1,0.0625
1530,13,1,0,0,0,0,3,16,0,0,0,1,0.0625
1531,17,0,0,0,0,0,-1,0,9,0,0,2,0.07692307692307693
1532,9,0,1,0,1,0,-1,17,13,1,0,1,0.038461538461538464
1533,13,0,0,0,1,0,-1,9,17,0,0,1,0.038461538461538464
1534,17,0,1,0,0,0,-1,13,16,0,0,1,0.038461538461538464
1535,16,1,1,0,1,0,0,17,13,0,0,1,0.038461538461538464
1536,13,1,0,0,1,0,0,16,7,0,0,1,0.038461538461538464
1537,7,0,1,0,0,0,-1,13,13,0,0,1,0.038461538461538464
1538,13,0,1,0,1,0,-1,7,7,0,0,1,0.038461538461538464
1539,7,0,0,0,0,0,-1,13,16,0,0,1,0.038461538461538464
1540,16,1,1,0,0,0,1,7,20,0,0,1,0.038461538461538464
1541,20,0,0,0,1,1,-1,16,18,0,0,1,0.038461538461538464
1542,18,0,0,0,1,0,-1,20,24,0,0,1,0.038461538461538464
1543,24,0,1,1,0,0,-1,18,13,0,0,1,0.038461538461538464
1544,13,0,1,0,0,0,-1,24,27,0,0,1,0.038461538461538464
1545,27,0,0,0,0,0,-1,13,13,0,0,1,0.038461538461538464
1546,13,0,0,0,1,0,-1,27,3,0,0,1,0.038461538461538464
1547,3,0,0,0,1,0,-1,13,27,0,0,1,0.038461538461538464
1548,27,0,1,0,0,0,-1,3,22,0,0,1,0.038461538461538464
1549,22,0,1,0,0,0,-1,27,13,0,0,1,0.038461538461538464
1550,13,0,0,0,0,0,-1,22,27,0,0,1,0.038461538461538464
1551,27,0,0,0,1,0,-1,13,17,1,0,1,0.038461538461538464
1552,17,0,0,0,0,0,-1,27,16,0,0,2,0.07692307692307693
1553,16,1,1,0,1,0,2,17,9,1,0,1,0.038461538461538464
1554,9,0,0,0,1,0,-1,16,9,0,0,1,0.038461538461538464
1555,9,0,1,0,0,0,-1,9,13,0,0,1,0.038461538461538464
1556,13,0,1,0,0,0,-1,9,0,0,0,1,0.038461538461538464
1557,16,1,0,0,1,1,0,0,14,0,0,3,0.1
1558,14,0,0,1,1,0,-1,16,5,0,0,1,0.03333333333333333
1559,5,0,1,1,0,0,-1,14,13,0,0,1,0.03333333333333333
1560,13,0,1,0,0,0,-1,5,22,0,0,1,0.03333333333333333
1561,22,0,0,0,1,0,-1,13,7,0,0,1,0.03333333333333333
1562,7,0,0,0,0,1,-1,22,16,0,0,3,0.1
1563,16,1,1,0,0,0,0,7,13,0,0,3,0.1
1564,13,1,0,1,0,1,1,16,27,0,0,2,0.06666666666666667
1565,27,0,0,0,1,0,-1,13,7,0,0,3,0.1
1566,7,0,0,1,0,0,-1,27,16,0,0,2,0.06666666666666667
1567,16,1,1,0,0,0,2,7,14,0,0,2,0.06666666666666667
1568,14,0,0,0,0,0,-1,16,13,0,0,2,0.06666666666666667
1569,13,0,0,0,0,1,-1,14,27,0,0,1,0.03333333333333333
1570,27,0,0,0,1,0,-1,13,2,0,0,3,0.1
1571,2,0,0,1,0,0,-1,27,13,0,0,2,0.06666666666666667
1572,13,0,1,0,1,0,-1,2,7,0,0,1,0.03333333333333333
1573,7,0,0,0,1,0,-1,13,7,0,0,1,0.03333333333333333
1574,7,0,1,0,0,0,-1,7,13,0,0,3,0.1
1575,13,1,1,0,1,0,1,7,7,0,0,2,0.06666666666666667
1576,7,0,0,0,0,1,-1,13,16,0,0,3,0.1
1577,16,1,1,0,0,0,0,7,13,0,0,3,0.1
1578,13,1,0,1,0,1,3,16,27,0,0,1,0.03333333333333333
1579,27,0,0,0,1,0,-1,13,7,0,0,3,0.1
1580,7,0,0,1,0,0,-1,27,13,0,0,2,0.06666666666666667
1581,13,0,1,0,0,1,2,7,16,0,0,2,0.06666666666666667
1582,16,1,0,0,0,0,4,13,14,0,0,1,0.03333333333333333
1583,14,0,0,1,0,0,-1,16,13,0,0,2,0.06666666666666667
1584,13,0,0,0,1,0,-1,14,2,0,0,1,0.03333333333333333
1585,2,0,0,0,0,0,-1,13,13,0,0,2,0.06666666666666667
1586,13,0,1,0,0,0,-1,2,0,0,0,1,0.03333333333333333
1587,17,0,0,0,1,0,-1,0,9,0,0,1,0.047619047619047616
1588,9,0,1,0,0,0,-1,17,13,1,0,2,0.09523809523809523
1589,13,0,1,0,0,0,-1,9,27,1,0,1,0.047619047619047616
1590,27,0,0,0,1,0,-1,13,1,0,0,1,0.047619047619047616
1591,1,0,0,0,1,0,-1,27,9,0,0,1,0.047619047619047616
1592,9,0,1,0,0,0,-1,1,16,0,0,2,0.09523809523809523
1593,16,1,1,0,0,0,0,9,3,1,0,1,0.047619047619047616
1594,3,1,0,0,1,1,0,16,18,0,0,1,0.047619047619047616
1595,18,0,0,0,1,0,-1,3,17,0,0,1,0.047619047619047616
1596,17,0,1,1,1,0,-1,18,7,0,0,1,0.047619047619047616
1597,7,0,1,0,0,0,-1,17,3,1,0,1,0.047619047619047616
1598,3,0,1,0,0,0,-1,7,27,0,0,1,0.047619047619047616
1599,27,0,0,0,1,0,-1,3,7,0,0,2,0.09523809523809523
1600,7,0,0,0,0,0,-1,27,4,0,0,1,0.047619047619047616
1601,4,0,1,0,0,0,-1,7,13,0,0,1,0.047619047619047616
1602,13,0,0,0,0,0,-1,4,1,0,0,2,0.09523809523809523
1603,1,0,0,0,0,0,-1,13,13,0,0,1,0.047619047619047616
1604,13,0,0,0,0,0,-1,1,16,0,0,1,0.047619047619047616
1605,16,1,0,0,0,0,1,13,13,0,0,1,0.047619047619047616
1606,13,1,0,0,0,0,1,16,13,0,0,1,0.047619047619047616
1607,13,0,0,0,0,0,-1,13,0,0,0,1,0.047619047619047616
1608,13,0,0,0,0,0,-1,0,14,0,0,1,0.02857142857142857
1609,14,0,0,0,0,0,-1,13,16,0,0,1,0.02857142857142857
1610,16,1,0,0,0,0,0,14,3,0,0,1,0.02857142857142857
1611,3,1,0,0,1,1,0,16,27,0,0,1,0.02857142857142857
1612,27,0,0,0,1,0,-1,3,17,0,0,1,0.02857142857142857
1613,17,0,1,1,0,0,-1,27,16,0,0,1,0.02857142857142857
1614,16,1,1,0,0,0,1,17,16,0,0,1,0.02857142857142857
1615,16,1,0,0,0,0,1,16,16,0,0,1,0.02857142857142857
1616,16,1,0,0,0,0,1,16,16,0,0,1,0.02857142857142857
1617,16,1,0,0,0,0,1,16,13,0,0,1,0.02857142857142857
1618,13,1,0,0,0,0,1,16,13,0,0,1,0.02857142857142857
1619,13,0,0,0,1,0,-1,13,7,0,0,1,0.02857142857142857
1620,7,0,0,0,0,0,-1,13,16,0,0,2,0.05714285714285714
1621,16,1,1,0,0,0,2,7,13,0,0,1,0.02857142857142857
1622,13,1,0,0,0,0,2,16,17,0,0,1,0.02857142857142857
1623,17,0,0,0,0,0,-1,13,13,0,0,1,0.02857142857142857
1624,13,0,0,0,1,0,-1,17,13,0,0,1,0.02857142857142857
1625,13,0,0,0,1,0,-1,13,7,0,0,1,0.02857142857142857
1626,7,0,1,0,0,0,-1,13,16,0,0,2,0.05714285714285714
1627,16,1,1,0,1,0,3,7,9,0,0,1,0.02857142857142857
1628,9,0,0,0,0,0,-1,16,13,0,0,1,0.02857142857142857
1629,13,0,1,0,0,0,-1,9,13,1,0,1,0.02857142857142857
1630,13,0,0,0,0,0,-1,13,27,0,0,1,0.02857142857142857
1631,27,0,0,0,0,0,-1,13,22,0,0,3,0.08571428571428572
1632,22,0,0,0,0,0,-1,27,22,0,0,9,0.2571428571428571
1633,22,0,0,0,0,0,-1,22,22,0,0,9,0.2571428571428571
1634,22,0,0,0,0,0,-1,22,27,0,0,9,0.2571428571428571
1635,27,0,0,0,0,0,-1,22,22,0,0,3,0.08571428571428572
1636,22,0,0,0,0,0,-1,27,22,0,0,9,0.2571428571428571
1637,22,0,0,0,0,0,-1,22,22,0,0,9,0.2571428571428571
1638,22,0,0,0,0,0,-1,22,27,0,0,9,0.2571428571428571
1639,27,0,0,0,0,0,-1,22,22,0,0,3,0.08571428571428572
1640,22,0,0,0,0,0,-1,27,22,0,0,9,0.2571428571428571
1641,22,0,0,0,0,0,-1,22,22,0,0,9,0.2571428571428571
1642,22,0,0,0,0,0,-1,22,0,0,0,9,0.2571428571428571
1643,17,0,0,0,0,0,-1,0,13,0,0,1,0.03333333333333333
1644,13,0,1,0,1,0,-1,17,7,0,0,1,0.03333333333333333
1645,7,0,0,0,0,0,-1,13,16,0,0,3,0.1
1646,16,1,1,0,1,0,0,7,3,0,0,1,0.03333333333333333
1647,3,1,0,0,0,0,0,16,13,0,0,1,0.03333333333333333
1648,13,1,1,0,1,0,0,3,27,0,0,1,0.03333333333333333
1649,27,0,0,0,0,0,-1,13,22,0,0,1,0.03333333333333333
1650,22,0,1,0,0,0,-1,27,13,0,0,2,0.06666666666666667
1651,13,0,0,0,0,1,-1,22,16,0,0,1,0.03333333333333333
1652,16,1,0,0,0,0,1,13,4,0,0,1,0.03333333333333333
1653,4,1,0,1,0,0,1,16,3,0,0,1,0.03333333333333333
1654,3,1,0,0,0,0,1,4,27,0,0,1,0.03333333333333333
1655,27,0,0,0,1,0,-1,3,7,0,0,1,0.03333333333333333
1656,7,0,0,0,0,0,-1,27,27,0,0,3,0.1
1657,27,0,1,0,1,0,-1,7,17,0,0,1,0.03333333333333333
1658,17,0,0,0,0,0,-1,27,16,0,0,1,0.03333333333333333
1659,16,1,1,0,1,0,2,17,4,1,0,1,0.03333333333333333
1660,4,1,0,0,0,1,2,16,16,0,0,1,0.03333333333333333
1661,16,1,1,0,0,0,3,4,13,0,0,2,0.06666666666666667
1662,13,1,0,1,1,0,3,16,7,0,0,2,0.06666666666666667
1663,7,0,0,0,0,0,-1,13,16,0,0,3,0.1
1664,16,1,1,0,0,1,4,7,13,0,0,1,0.03333333333333333
1665,13,1,0,0,0,0,3,16,13,0,0,2,0.06666666666666667
1666,13,0,0,1,0,0,-1,13,27,0,0,1,0.03333333333333333
1667,27,0,0,0,0,0,3,13,22,0,0,2,0.06666666666666667
1668,22,0,0,0,0,0,-1,27,25,0,0,2,0.06666666666666667
1669,25,0,0,0,0,0,-1,22,22,0,0,1,0.03333333333333333
1670,22,0,0,0,0,0,-1,25,14,0,0,1,0.03333333333333333
1671,14,0,0,0,0,0,-1,22,22,0,0,1,0.03333333333333333
1672,22,0,0,0,0,0,-1,14,0,0,0,1,0.03333333333333333
1673,16,1,0,0,0,0,0,0,14,0,0,1,0.037037037037037035
1674,14,0,0,0,0,0,-1,16,25,0,0,1,0.037037037037037035
1675,25,0,0,0,1,0,-1,14,7,0,0,1,0.037037037037037035
1676,7,0,0,0,0,0,-1,25,16,0,0,2,0.07407407407407407
1677,16,1,1,0,0,0,1,7,4,0,0,1,0.037037037037037035
1678,4,1,0,0,0,0,1,16,13,0,0,1,0.037037037037037035
1679,13,1,0,0,0,0,1,4,22,0,0,1,0.037037037037037035
1680,22,0,0,0,0,0,-1,13,16,0,0,1,0.037037037037037035
1681,16,1,0,0,0,0,2,22,3,0,0,2,0.07407407407407407
1682,3,1,0,0,0,0,2,16,27,0,0,1,0.037037037037037035
1683,27,0,0,0,0,0,-1,3,4,0,0,1,0.037037037037037035
1684,4,0,0,0,0,0,-1,27,9,0,0,1,0.037037037037037035
1685,9,0,0,0,0,0,-1,4,13,0,0,1,0.037037037037037035
1686,13,0,0,0,1,1,2,9,18,0,0,2,0.07407407407407407
1687,18,0,0,0,0,0,-1,13,27,0,0,1,0.037037037037037035
1688,27,0,1,1,0,0,-1,18,13,0,0,1,0.037037037037037035
1689,13,0,0,0,1,0,-1,27,7,0,0,1,0.037037037037037035
1690,7,0,0,0,1,0,-1,13,13,0,0,1,0.037037037037037035
1691,13,0,1,0,1,0,-1,7,27,0,0,1,0.037037037037037035
1692,27,0,1,0,1,0,-1,13,7,0,0,1,0.037037037037037035
1693,7,0,1,0,0,0,-1,27,16,0,0,2,0.07407407407407407
1694,16,1,1,0,0,0,3,7,3,0,0,1,0.037037037037037035
1695,3,1,0,0,1,0,3,16,7,0,0,1,0.037037037037037035
1696,7,0,0,0,0,0,-1,3,16,0,0,1,0.037037037037037035
1697,16,1,1,0,1,0,4,7,4,0,0,1,0.037037037037037035
1698,4,1,0,0,0,0,4,16,3,0,0,1,0.037037037037037035
1699,3,1,1,0,0,0,4,4,0,0,0,1,0.037037037037037035
1700,1,0,0,0,0,0,-1,0,16,0,0,1,0.047619047619047616
1701,16,1,0,0,0,0,0,1,4,0,0,1,0.047619047619047616
1702,4,1,0,0,0,0,0,16,4,0,0,1,0.047619047619047616
1703,4,1,0,0,0,0,0,4,3,0,0,1,0.047619047619047616
1704,3,1,0,0,0,0,0,4,22,0,0,1,0.047619047619047616
1705,22,0,0,0,0,0,-1,3,16,0,0,3,0.14285714285714285
1706,16,1,0,0,0,0,1,22,16,0,0,1,0.047619047619047616
1707,16,1,0,0,0,0,1,16,16,0,0,1,0.047619047619047616
1708,16,1,0,0,1,0,1,16,20,0,0,1,0.047619047619047616
1709,20,0,0,0,0,0,-1,16,22,0,0,1,0.047619047619047616
1710,22,0,1,0,0,0,-1,20,16,0,0,3,0.14285714285714285
1711,16,1,0,0,0,0,2,22,4,0,0,1,0.047619047619047616
1712,4,1,0,0,0,0,2,16,16,0,0,1,0.047619047619047616
1713,16,1,0,0,0,0,3,4,16,0,0,1,0.047619047619047616
1714,16,1,0,0,0,0,3,16,16,0,0,1,0.047619047619047616
1715,16,1,0,0,0,0,3,16,13,0,0,1,0.047619047619047616
1716,13,1,0,0,0,0,3,16,22,0,0,1,0.047619047619047616
1717,22,0,0,0,0,0,-1,13,16,0,0,3,0.14285714285714285
1718,16,1,0,0,0,0,4,22,4,0,0,1,0.047619047619047616
1719,4,1,0,0,0,0,4,16,13,0,0,1,0.047619047619047616
1720,13,1,0,0,0,0,4,4,0,0,0,1,0.047619047619047616
1721,16,1,0,0,1,0,0,0,16,0,0,1,0.041666666666666664
1722,16,1,1,0,0,0,0,16,4,1,0,1,0.041666666666666664
1723,4,1,1,0,0,0,0,16,13,0,0,1,0.041666666666666664
1724,13,1,0,0,0,1,0,4,27,0,0,1,0.041666666666666664
1725,27,0,0,0,1,0,-1,13,1,0,0,1,0.041666666666666664
1726,1,0,0,1,0,0,-1,27,17,0,0,1,0.041666666666666664
1727,17,0,1,0,0,0,-1,1,16,0,0,1,0.041666666666666664
1728,16,1,0,0,0,0,1,17,3,0,0,2,0.08333333333333333
1729,3,1,0,0,0,0,1,16,27,0,0,1,0.041666666666666664
1730,27,0,0,0,1,0,-1,3,7,0,0,2,0.08333333333333333
1731,7,0,0,0,0,0,-1,27,16,0,0,1,0.041666666666666664
1732,16,1,1,0,0,1,2,7,16,0,0,1,0.041666666666666664
1733,16,1,0,0,0,0,2,16,13,0,0,1,0.041666666666666664
1734,13,1,0,1,0,0,2,16,27,0,0,1,0.041666666666666664
1735,27,0,0,0,1,0,-1,13,7,0,0,2,0.08333333333333333
1736,7,0,0,0,1,0,-1,27,20,0,0,1,0.041666666666666664
1737,20,0,1,0,1,0,-1,7,9,0,0,1,0.041666666666666664
1738,9,0,1,0,0,0,-1,20,16,0,0,1,0.041666666666666664
1739,16,1,1,0,0,0,3,9,3,0,0,1,0.041666666666666664
1740,3,1,0,0,1,0,3,16,1,0,0,1,0.041666666666666664
1741,1,0,0,0,0,0,-1,3,13,0,0,1,0.041666666666666664
1742,13,0,1,0,0,0,-1,1,13,0,0,1,0.041666666666666664
1743,13,0,0,0,1,0,1,13,27,0,0,2,0.08333333333333333
1744,27,0,0,0,0,0,-1,13,0,0,0,1,0.041666666666666664
1745,7,0,0,0,0,0,-1,0,16,0,0,1,0.037037037037037035
1746,16,1,1,0,0,0,0,7,13,0,0,1,0.037037037037037035
1747,13,1,0,0,1,0,0,16,7,0,0,1,0.037037037037037035
1748,7,0,0,0,0,0,-1,13,16,0,0,2,0.07407407407407407
1749,16,1,1,0,0,0,1,7,13,0,0,1,0.037037037037037035
1750,13,1,0,0,0,0,1,16,27,0,0,1,0.037037037037037035
1751,27,0,0,0,1,0,-1,13,17,0,0,1,0.037037037037037035
1752,17,0,0,0,0,0,-1,27,16,0,0,1,0.037037037037037035
1753,16,1,1,0,0,1,2,17,16,0,0,1,0.037037037037037035
1754,16,1,0,0,0,0,2,16,4,0,0,1,0.037037037037037035
1755,4,1,0,1,1,0,2,16,13,0,0,1,0.037037037037037035
1756,13,1,0,0,0,0,2,4,22,0,0,1,0.037037037037037035
1757,22,0,1,0,1,0,-1,13,1,0,0,1,0.037037037037037035
1758,1,0,0,0,0,0,-1,22,13,0,0,1,0.037037037037037035
1759,13,0,1,0,0,0,-1,1,27,0,0,1,0.037037037037037035
1760,27,0,0,0,1,0,-1,13,7,0,0,1,0.037037037037037035
1761,7,0,0,0,0,0,-1,27,16,0,0,2,0.07407407407407407
1762,16,1,1,0,0,0,3,7,13,0,0,1,0.037037037037037035
1763,13,1,0,0,0,0,3,16,13,0,0,1,0.037037037037037035
1764,13,0,0,0,0,0,-1,13,3,0,0,1,0.037037037037037035
1765,3,0,0,0,0,0,-1,13,27,0,0,1,0.037037037037037035
1766,27,0,0,0,1,0,-1,3,20,0,0,1,0.037037037037037035
1767,20,0,0,0,0,0,-1,27,16,0,0,1,0.037037037037037035
1768,16,1,1,0,0,0,4,20,13,0,0,1,0.037037037037037035
1769,13,1,0,0,0,0,4,16,3,0,0,1,0.037037037037037035
1770,3,0,0,0,1,0,-1,13,27,0,0,1,0.037037037037037035
1771,27,0,0,0,0,0,-1,3,0,0,0,1,0.037037037037037035
1772,9,0,0,0,0,0,-1,0,13,0,0,1,0.04
1773,13,0,0,0,1,1,-1,9,17,0,0,1,0.04
1774,17,0,0,0,1,0,-1,13,16,0,0,1,0.04
1775,16,1,1,1,0,0,0,17,16,0,0,1,0.04
1776,16,1,1,0,0,1,0,16,16,1,0,2,0.08
1777,16,1,0,0,0,0,0,16,13,0,0,1,0.04
1778,13,1,0,1,0,0,0,16,17,0,0,1,0.04
1779,17,0,0,0,1,0,-1,13,17,0,0,1,0.04
1780,17,0,0,0,0,0,-1,17,13,0,0,1,0.04
1781,13,0,1,0,0,0,-1,17,22,0,0,1,0.04
1782,22,0,0,0,1,0,-1,13,1,0,0,1,0.04
1783,1,0,0,0,0,0,-1,22,16,0,0,1,0.04
1784,16,1,1,0,1,0,1,1,9,0,0,1,0.04
1785,9,0,0,0,0,0,-1,16,13,0,0,1,0.04
1786,13,0,1,0,0,0,-1,9,16,1,0,1,0.04
1787,16,1,0,0,0,0,2,13,14,0,0,1,0.04
1788,14,0,0,0,0,0,-1,16,16,0,0,1,0.04
1789,16,1,0,0,0,0,0,14,3,0,0,2,0.08
1790,3,1,0,0,1,0,3,16,7,0,0,1,0.04
1791,7,0,0,0,0,0,-1,3,13,0,0,1,0.04
1792,13,0,1,0,0,0,-1,7,13,0,0,1,0.04
1793,13,0,0,0,1,0,-1,13,27,0,0,1,0.04
1794,27,0,0,0,1,0,-1,13,27,0,0,1,0.04
1795,27,0,1,0,0,0,-1,27,22,0,0,1,0.04
1796,22,0,1,0,0,0,-1,27,0,0,0,1,0.04
1797,20,0,0,0,0,0,-1,0,13,0,0,1,0.05555555555555555
1798,13,0,1,0,0,0,-1,20,13,0,0,1,0.05555555555555555
1799,13,0,0,0,0,0,-1,13,27,0,0,1,0.05555555555555555
1800,27,0,0,0,1,0,-1,13,17,0,0,1,0.05555555555555555
1801,17,0,0,0,0,0,-1,27,13,0,0,1,0.05555555555555555
1802,13,0,1,0,0,0,-1,17,16,0,0,1,0.05555555555555555
1803,16,1,0,0,0,0,0,13,14,0,0,1,0.05555555555555555
1804,14,0,0,0,0,0,-1,16,14,0,0,1,0.05555555555555555
1805,14,0,0,0,0,0,-1,14,16,0,0,1,0.05555555555555555
1806,16,1,0,0,0,0,1,14,4,0,0,1,0.05555555555555555
1807,4,1,0,0,0,0,1,16,13,0,0,1,0.05555555555555555
1808,13,1,0,0,1,0,1,4,7,0,0,1,0.05555555555555555
1809,7,0,0,0,0,0,-1,13,13,0,0,1,0.05555555555555555
1810,13,0,1,0,0,0,-1,7,27,0,0,1,0.05555555555555555
1811,27,0,0,0,0,0,-1,13,16,0,0,1,0.05555555555555555
1812,16,1,0,0,0,0,2,27,13,0,0,1,0.05555555555555555
1813,13,1,0,0,0,0,2,16,22,0,0,1,0.05555555555555555
1814,22,0,0,0,0,0,-1,13,0,0,0,1,0.05555555555555555
1815,20,0,0,0,1,0,-1,0,27,0,0,1,0.01639344262295082
1816,27,0,1,0,0,0,-1,20,13,0,0,1,0.01639344262295082
1817,13,0,1,0,0,0,-1,27,27,0,0,2,0.03278688524590164
1818,27,0,0,0,0,0,-1,13,24,0,0,1,0.01639344262295082
1819,24,0,0,0,0,0,-1,27,13,0,0,1,0.01639344262295082
1820,13,0,0,0,1,0,-1,24,7,0,0,1,0.01639344262295082
1821,7,0,0,0,1,0,-1,13,14,0,0,2,0.03278688524590164
1822,14,0,1,0,0,0,-1,7,13,0,0,1,0.01639344262295082
1823,13,0,1,0,0,0,-1,14,14,0,0,1,0.01639344262295082
1824,14,0,0,0,0,0,-1,13,13,0,0,2,0.03278688524590164
1825,13,0,0,0,0,0,-1,14,22,0,0,1,0.01639344262295082
1826,22,0,0,0,0,0,-1,13,13,0,0,1,0.01639344262295082
1827,13,0,0,0,0,0,-1,22,27,0,0,1,0.01639344262295082
1828,27,0,0,0,1,0,-1,13,7,0,0,1,0.01639344262295082
1829,7,0,0,0,1,0,-1,27,9,0,0,2,0.03278688524590164
1830,9,0,1,0,0,0,-1,7,13,0,0,1,0.01639344262295082
1831,13,0,1,0,1,0,-1,9,1,1,0,2,0.03278688524590164
1832,1,0,0,0,1,0,-1,13,17,0,0,2,0.03278688524590164
1833,17,0,1,0,0,0,-1,1,16,0,0,2,0.03278688524590164
1834,16,1,1,0,0,0,0,17,16,0,0,1,0.01639344262295082
1835,16,1,0,0,0,0,0,16,3,0,0,1,0.01639344262295082
1836,3,1,0,0,1,0,0,16,7,0,0,1,0.01639344262295082
1837,7,0,0,0,1,0,-1,3,3,0,0,2,0.03278688524590164
1838,3,0,1,0,0,0,-1,7,27,0,0,2,0.03278688524590164
1839,27,0,1,0,0,0,-1,3,27,0,0,1,0.01639344262295082
1840,27,0,0,0,0,0,-1,27,22,0,0,1,0.01639344262295082
1841,22,0,0,0,1,0,-1,27,20,0,0,3,0.04918032786885246
1842,20,0,0,0,1,0,-1,22,7,0,0,1,0.01639344262295082
1843,7,0,1,0,0,0,-1,20,13,0,0,2,0.03278688524590164
1844,13,0,1,0,0,0,-1,7,16,0,0,1,0.01639344262295082
1845,16,1,0,0,0,0,1,13,16,0,0,1,0.01639344262295082
1846,16,1,0,0,0,0,1,16,13,0,0,1,0.01639344262295082
1847,13,1,0,0,1,1,1,16,17,0,0,1,0.01639344262295082
1848,17,0,0,0,1,0,-1,13,16,0,0,1,0.01639344262295082
1849,16,1,1,1,0,0,2,17,13,0,0,1,0.01639344262295082
1850,13,1,1,0,0,0,2,16,27,1,0,1,0.01639344262295082
1851,27,0,0,0,1,0,-1,13,17,0,0,1,0.01639344262295082
1852,17,0,0,0,0,0,-1,27,1,0,0,1,0.01639344262295082
1853,1,0,1,0,0,0,-1,17,20,1,0,1,0.01639344262295082
1854,20,0,0,0,0,0,-1,1,27,0,0,1,0.01639344262295082
1855,27,0,0,0,0,0,-1,20,22,0,0,1,0.01639344262295082
1856,22,0,0,0,0,0,-1,27,13,0,0,3,0.04918032786885246
1857,13,0,0,0,1,0,-1,22,1,0,0,1,0.01639344262295082
1858,1,0,0,0,1,0,-1,13,27,0,0,2,0.03278688524590164
1859,27,0,1,0,0,0,-1,1,13,0,0,1,0.01639344262295082
1860,13,0,1,0,1,0,-1,27,17,0,0,1,0.01639344262295082
1861,17,0,0,0,0,0,-1,13,13,0,0,1,0.01639344262295082
1862,13,0,1,0,0,0,-1,17,22,1,0,1,0.01639344262295082
1863,22,0,0,0,0,0,-1,13,14,0,0,3,0.04918032786885246
1864,14,0,0,0,1,0,-1,22,3,0,0,2,0.03278688524590164
1865,3,0,0,0,1,0,-1,14,7,0,0,2,0.03278688524590164
1866,7,0,1,0,1,0,-1,3,17,0,0,1,0.01639344262295082
1867,17,0,1,0,0,0,-1,7,16,0,0,2,0.03278688524590164
1868,16,1,1,0,0,0,3,17,3,0,0,1,0.01639344262295082
1869,3,1,0,0,0,0,3,16,22,0,0,1,0.01639344262295082
1870,22,0,0,0,0,0,-1,3,3,0,0,3,0.04918032786885246
1871,3,0,0,0,0,0,-1,22,22,0,0,1,0.01639344262295082
1872,22,0,0,0,0,0,-1,3,3,0,0,3,0.04918032786885246
1873,3,0,0,0,0,0,-1,22,27,0,0,1,0.01639344262295082
1874,27,0,0,0,0,0,-1,3,22,0,0,1,0.01639344262295082
1875,22,0,0,0,0,0,-1,27,0,0,0,3,0.04918032786885246
1876,16,1,0,0,0,0,0,0,3,0,0,1,0.041666666666666664
1877,3,1,0,0,0,0,0,16,24,0,0,1,0.041666666666666664
1878,24,0,0,0,1,0,-1,3,16,0,0,1,0.041666666666666664
1879,16,1,0,0,0,0,1,24,16,0,0,1,0.041666666666666664
1880,16,1,1,0,0,0,1,16,3,0,0,1,0.041666666666666664
1881,3,1,0,0,1,0,1,16,4,0,0,1,0.041666666666666664
1882,4,0,0,0,0,0,-1,3,13,0,0,1,0.041666666666666664
1883,13,0,1,0,1,0,-1,4,7,0,0,1,0.041666666666666664
1884,7,0,0,0,0,0,-1,13,13,0,0,3,0.125
1885,13,0,1,0,1,0,-1,7,7,0,0,1,0.041666666666666664
1886,7,0,0,0,0,0,-1,13,1,0,0,3,0.125
1887,1,0,1,0,0,0,-1,7,13,0,0,1,0.041666666666666664
1888,13,0,0,0,0,0,-1,1,3,0,0,1,0.041666666666666664
1889,3,0,0,0,0,0,-1,13,27,0,0,1,0.041666666666666664
1890,27,0,0,0,0,0,-1,3,13,0,0,1,0.041666666666666664
1891,13,0,0,0,0,0,-1,27,27,0,0,1,0.041666666666666664
1892,27,0,0,0,0,0,-1,13,16,0,0,1,0.041666666666666664
1893,16,1,0,0,0,0,2,27,3,0,0,1,0.041666666666666664
1894,3,1,0,0,0,1,2,16,13,0,0,1,0.041666666666666664
1895,13,1,0,0,0,0,2,3,27,0,0,1,0.041666666666666664
1896,27,0,0,1,1,0,-1,13,7,0,0,1,0.041666666666666664
1897,7,0,0,0,0,0,-1,27,16,0,0,3,0.125
1898,16,1,1,0,0,0,3,7,13,0,0,1,0.041666666666666664
1899,13,1,0,0,0,0,3,16,0,0,0,1,0.041666666666666664
1900,14,0,0,0,1,1,-1,0,13,0,0,1,0.05
1901,13,0,0,0,0,0,-1,14,27,0,0,1,0.05
1902,27,0,1,1,0,0,-1,13,16,0,0,1,0.05
1903,16,1,0,0,0,0,0,27,3,0,0,1,0.05
1904,3,1,0,0,1,0,0,16,7,0,0,1,0.05
1905,7,0,0,0,0,0,-1,3,3,0,0,1,0.05
1906,3,0,1,0,1,1,-1,7,13,0,0,1,0.05
1907,13,0,0,0,0,0,-1,3,27,0,0,1,0.05
1908,27,0,1,1,0,0,-1,13,27,0,0,1,0.05
1909,27,0,0,0,0,0,-1,27,22,0,0,1,0.05
1910,22,0,0,0,0,0,-1,27,27,0,0,1,0.05
1911,27,0,0,0,0,0,-1,22,20,0,0,1,0.05
1912,20,0,0,0,0,0,-1,27,27,0,0,1,0.05
1913,27,0,0,0,0,0,-1,20,22,0,0,2,0.1
